timestamp,RandomForest,GradientBoosting,LightGBM
2025-09-05 19:00:00+00:00,58.14,58.01,58.36
2025-09-05 20:00:00+00:00,58.14,58.01,58.36
2025-09-05 21:00:00+00:00,58.15,58.53,58.18
2025-09-05 22:00:00+00:00,58.15,58.85,58.18
2025-09-05 23:00:00+00:00,58.15,58.85,58.18
2025-09-06 00:00:00+00:00,58.15,58.85,58.18
2025-09-06 01:00:00+00:00,58.15,58.85,58.18
2025-09-06 02:00:00+00:00,58.15,58.85,58.18
2025-09-06 03:00:00+00:00,58.15,58.85,58.18
2025-09-06 04:00:00+00:00,58.15,58.85,58.18
2025-09-06 05:00:00+00:00,58.15,58.85,58.18
2025-09-06 06:00:00+00:00,58.15,58.85,58.18
2025-09-06 07:00:00+00:00,58.15,58.85,58.18
2025-09-06 08:00:00+00:00,58.16,58.85,58.18
2025-09-06 09:00:00+00:00,58.16,58.85,58.18
2025-09-06 10:00:00+00:00,58.17,58.85,58.18
2025-09-06 11:00:00+00:00,58.17,58.85,58.18
2025-09-06 12:00:00+00:00,58.17,58.85,58.18
2025-09-06 13:00:00+00:00,58.17,58.85,58.18
2025-09-06 14:00:00+00:00,58.17,58.85,58.18
2025-09-06 15:00:00+00:00,58.17,58.85,58.18
2025-09-06 16:00:00+00:00,58.17,58.85,58.18
2025-09-06 17:00:00+00:00,58.17,58.85,58.18
2025-09-06 18:00:00+00:00,58.17,58.85,58.18
2025-09-06 19:00:00+00:00,58.17,58.85,58.18
2025-09-06 20:00:00+00:00,58.17,58.85,58.18
2025-09-06 21:00:00+00:00,58.17,58.85,58.18
2025-09-06 22:00:00+00:00,58.17,58.85,58.18
2025-09-06 23:00:00+00:00,58.17,58.85,58.18
2025-09-07 00:00:00+00:00,58.17,58.85,58.18
2025-09-07 01:00:00+00:00,58.17,58.85,58.18
2025-09-07 02:00:00+00:00,58.17,58.85,58.18
2025-09-07 03:00:00+00:00,58.17,58.85,58.18
2025-09-07 04:00:00+00:00,58.17,58.85,58.18
2025-09-07 05:00:00+00:00,58.17,58.85,58.18
2025-09-07 06:00:00+00:00,58.17,58.85,58.18
2025-09-07 07:00:00+00:00,58.17,58.85,58.18
2025-09-07 08:00:00+00:00,58.17,58.85,58.18
2025-09-07 09:00:00+00:00,58.17,58.85,58.18
2025-09-07 10:00:00+00:00,58.17,58.85,58.18
2025-09-07 11:00:00+00:00,58.17,58.85,58.18
2025-09-07 12:00:00+00:00,58.17,58.85,58.18
2025-09-07 13:00:00+00:00,58.17,58.85,58.18
2025-09-07 14:00:00+00:00,58.17,58.85,58.18
2025-09-07 15:00:00+00:00,58.17,58.85,58.18
2025-09-07 16:00:00+00:00,58.17,58.85,58.18
2025-09-07 17:00:00+00:00,58.17,58.85,58.18
2025-09-07 18:00:00+00:00,58.17,58.85,58.18
2025-09-07 19:00:00+00:00,58.17,58.85,58.18
2025-09-07 20:00:00+00:00,58.17,58.85,58.18
2025-09-07 21:00:00+00:00,58.17,58.85,58.18
2025-09-07 22:00:00+00:00,58.17,58.85,58.18
2025-09-07 23:00:00+00:00,58.17,58.85,58.18
2025-09-08 00:00:00+00:00,58.17,58.85,58.18
2025-09-08 01:00:00+00:00,58.17,58.85,58.18
2025-09-08 02:00:00+00:00,58.17,58.85,58.18
2025-09-08 03:00:00+00:00,58.17,58.85,58.18
2025-09-08 04:00:00+00:00,58.17,58.85,58.18
2025-09-08 05:00:00+00:00,58.17,58.85,58.18
2025-09-08 06:00:00+00:00,58.17,58.85,58.18
2025-09-08 07:00:00+00:00,58.17,58.85,58.18
2025-09-08 08:00:00+00:00,58.17,58.85,58.18
2025-09-08 09:00:00+00:00,58.17,58.85,58.18
2025-09-08 10:00:00+00:00,58.17,58.85,58.18
2025-09-08 11:00:00+00:00,58.17,58.85,58.18
2025-09-08 12:00:00+00:00,58.17,58.85,58.18
2025-09-08 13:00:00+00:00,58.17,58.85,58.18
2025-09-08 14:00:00+00:00,58.17,58.85,58.18
2025-09-08 15:00:00+00:00,58.17,58.85,58.18
2025-09-08 16:00:00+00:00,58.17,58.85,58.18
2025-09-08 17:00:00+00:00,58.17,58.85,58.18
2025-09-08 18:00:00+00:00,58.17,58.85,58.18
2025-09-08 19:00:00+00:00,58.17,58.85,58.18
